5,0
0.000000, 30.000000, 5.000000, 0.000000, 0.000000
4, 1, 4.410000
1.000000, 25.590000, 9.410000, -0.000000, 0.000000
7, 2, 7.079576
2.000000, 18.510424, 11.489576, 5.000000, 0.000000
6, 3, 6.252702
3.000000, 12.257723, 13.742277, 8.983000, 0.017000
4, 4, 4.952401
4.000000, 7.305321, 11.694679, 15.952458, 0.047542
2, 5, 2.511742
5.000000, 4.793580, 8.206420, 21.898219, 0.101781
1, 6, 1.156541
6.000000, 3.637039, 5.362961, 25.823765, 0.176235
0, 7, 0.573456
7.000000, 3.063583, 3.936417, 27.735965, 0.264035
0, 8, 0.354550
8.000000, 2.709033, 3.290967, 28.641662, 0.358338
0, 9, 0.262111
9.000000, 2.446922, 3.553078, 28.544281, 0.455719
0, 10, 0.255607
10.000000, 2.191315, 3.808685, 28.447230, 0.552770
