0.000000, 88.000000
1.000000, 98.560000
1.000000, 99.979264
1.000000, 99.999996
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.000000, 100.000000
1.010000, 98.665600
1.010000, 99.995360
1.010000, 100.000046
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.010000, 100.000000
1.020000, 98.771200
1.020000, 100.009175
1.020000, 99.999816
1.020000, 100.000004
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.020000, 100.000000
1.030000, 98.876800
1.030000, 100.020702
1.030000, 99.999375
1.030000, 100.000019
1.030000, 99.999999
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
1.030000, 100.000000
